Año,Trimestre,Provincia,Accesos por cada 100 hab,Accesos por cada 100 hogares,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,OTROS,Banda ancha fija,Dial up,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Mbps (Media de bajada),Total
2022,3,La Pampa,31.82,96.59,68.0,1887.0,61540.0,9653.0,11592.0,5609.0,22731.0,3012.0,115921,171.0,7796.0,60078.0,23551.0,20216.0,4451.0,18.1,116092.0
2022,3,La Rioja,21.47,80.66,18.0,689.0,2842.0,3375.0,24219.0,5331.0,50390.0,0.0,86860,4.0,6842.0,53899.0,19697.0,6395.0,31.0,44.3,86864.0
2022,3,Mendoza,14.24,51.03,103.0,2953.0,44232.0,21977.0,48201.0,17243.0,150043.0,4771.0,288746,777.0,37659.0,78858.0,142615.0,27625.0,2766.0,34.16,289523.0
2022,3,Misiones,14.11,51.82,51.0,3749.0,36628.0,20758.0,12676.0,19615.0,80330.0,8350.0,182157,0.0,35513.0,88902.0,39046.0,11074.0,7622.0,49.3,182157.0
2022,3,Neuquén,23.92,80.37,134.0,991.0,38485.0,14080.0,9200.0,6700.0,78713.0,14858.0,162693,468.0,29352.0,75815.0,29396.0,27482.0,1116.0,47.81,163161.0
2022,3,Río Negro,20.91,67.98,111.0,1221.0,32936.0,17860.0,27934.0,13629.0,42596.0,24271.0,160010,548.0,35552.0,48260.0,41017.0,16760.0,18969.0,34.13,160558.0
2022,3,Salta,13.99,57.76,114.0,1490.0,32923.0,71199.0,5662.0,1001.0,85661.0,6491.0,204536,5.0,40006.0,96984.0,50254.0,10082.0,7215.0,41.33,204541.0
2022,3,San Juan,12.94,50.8,24.0,2027.0,30324.0,11247.0,22157.0,6780.0,19221.0,11619.0,103118,281.0,38570.0,22723.0,12328.0,21860.0,7918.0,15.84,103399.0
2022,3,San Luis,23.39,81.74,60.0,307.0,6563.0,20813.0,12061.0,67438.0,13.0,14815.0,121888,182.0,6860.0,29363.0,248.0,70614.0,14985.0,19.33,122070.0
2022,3,Santa Cruz,12.85,43.19,52.0,6841.0,12342.0,11313.0,11378.0,2333.0,4604.0,647.0,49312,198.0,10170.0,24047.0,10815.0,3896.0,582.0,12.6,49510.0
2022,3,Santa Fe,24.7,78.55,468.0,11132.0,132709.0,198588.0,70897.0,57455.0,396352.0,20209.0,887700,110.0,183740.0,426255.0,215189.0,43079.0,19547.0,45.15,887810.0
2022,3,Santiago Del Estero,11.91,47.98,178.0,1384.0,28357.0,58982.0,16087.0,910.0,12342.0,792.0,119030,2.0,15385.0,80937.0,13170.0,6618.0,2922.0,17.69,119032.0
2022,3,Tierra Del Fuego,29.5,99.51,22.0,831.0,12002.0,14815.0,20102.0,1752.0,1021.0,3351.0,53584,312.0,12754.0,39963.0,403.0,125.0,651.0,11.01,53896.0
2022,3,Tucumán,15.14,61.14,39.0,2047.0,32571.0,39018.0,25214.0,4348.0,159600.0,280.0,263087,30.0,77738.0,18518.0,162345.0,3997.0,519.0,53.36,263117.0
2022,2,Buenos Aires,26.12927127832741,77.58,30639.0,28323.0,295238.0,307554.0,273954.0,129869.0,3535757.0,65849.0,4660984,6199.0,350652.0,2719613.0,1399043.0,126847.0,71028.0,65.5,4667183.0
2022,2,Capital Federal,49.873561256261084,121.31,517.0,5980.0,36036.0,72434.0,55372.0,31571.0,1229254.0,105607.0,1534626,2145.0,145491.0,1232226.0,121506.0,5757.0,31791.0,93.97,1536771.0
2022,2,Catamarca,15.871790195247085,62.4,71.0,413.0,3678.0,6155.0,7165.0,3393.0,43926.0,2207.0,67007,1.0,11928.0,9430.0,42087.0,1329.0,2234.0,56.56,67008.0
2022,2,Chaco,11.70254390369554,43.79,461.0,1047.0,17603.0,20109.0,8391.0,15974.0,76271.0,3708.0,143559,5.0,29552.0,61284.0,42194.0,8178.0,2356.0,50.61,143564.0
2022,2,Chubut,25.499919336270644,83.19,109.0,1444.0,45804.0,31217.0,34290.0,14526.0,15394.0,20021.0,161901,904.0,45377.0,69242.0,9574.0,29784.0,8828.0,14.91,162805.0
2022,2,Córdoba,26.781590841133493,87.48,99.0,11971.0,160486.0,120485.0,71923.0,28645.0,619400.0,13426.0,1026367,68.0,179181.0,467595.0,308895.0,61107.0,9657.0,53.51,1026435.0
2022,2,Corrientes,12.732146965383649,48.35,67.0,3937.0,24253.0,24842.0,8001.0,21719.0,55071.0,7107.0,144993,4.0,38468.0,75769.0,18181.0,7256.0,5323.0,43.31,144997.0
2022,2,Entre Ríos,19.10468595065942,63.9,107.0,5656.0,48637.0,48557.0,18512.0,32355.0,98769.0,16759.0,269330,22.0,63794.0,131029.0,35839.0,26098.0,12592.0,40.03,269352.0
2022,2,Formosa,11.049814591140093,43.42,97.0,407.0,23834.0,19706.0,6330.0,591.0,16326.0,590.0,67881,0.0,15397.0,25487.0,9875.0,16910.0,212.0,28.47,67881.0
2022,2,Jujuy,14.656913524540677,57.32,58.0,1829.0,19458.0,15790.0,37786.0,549.0,37391.0,2453.0,115314,0.0,20303.0,54495.0,34184.0,3955.0,2377.0,29.39,115314.0
2022,2,La Pampa,30.632721559665786,92.98,68.0,1887.0,62546.0,9842.0,11800.0,5247.0,17125.0,3012.0,111356,171.0,7796.0,59273.0,22994.0,20200.0,1264.0,16.07,111527.0
2022,2,La Rioja,21.331409216914373,80.14,18.0,728.0,3179.0,3890.0,23814.0,5481.0,48920.0,0.0,86026,4.0,7759.0,52656.0,19189.0,6395.0,31.0,43.28,86030.0
2022,2,Mendoza,13.782233784570575,49.39,103.0,2954.0,44961.0,22557.0,64138.0,19543.0,121366.0,3940.0,278785,777.0,37663.0,77504.0,135504.0,26964.0,1927.0,29.72,279562.0
2022,2,Misiones,13.89002818196789,51.0,51.0,3808.0,37254.0,21712.0,12774.0,19757.0,75107.0,8350.0,178813,0.0,37208.0,89260.0,33649.0,11074.0,7622.0,46.23,178813.0
2022,2,Neuquén,23.81745752817118,80.02,134.0,999.0,38826.0,15066.0,9205.0,2039.0,76982.0,18717.0,161500,468.0,29749.0,74905.0,28824.0,27371.0,1119.0,46.53,161968.0
2022,2,Río Negro,20.867543527383393,67.85,111.0,1227.0,33364.0,17938.0,27168.0,13714.0,41972.0,24270.0,159216,548.0,36050.0,47040.0,40946.0,16760.0,18968.0,33.26,159764.0
2022,2,Salta,13.936010557448652,57.54,114.0,1530.0,33732.0,72661.0,6012.0,1156.0,81478.0,6494.0,203172,5.0,42665.0,96178.0,47076.0,10068.0,7190.0,38.77,203177.0
2022,2,San Juan,12.597912455631214,49.46,24.0,2027.0,30385.0,11276.0,24649.0,3728.0,16701.0,11617.0,100126,281.0,38570.0,19734.0,12328.0,21859.0,7916.0,14.44,100407.0
2022,2,San Luis,23.396972678771853,81.76,60.0,306.0,6840.0,21217.0,11052.0,67438.0,13.0,14815.0,121559,182.0,6860.0,29034.0,248.0,70614.0,14985.0,19.32,121741.0
2022,2,Santa Cruz,12.83962283852644,43.15,52.0,6841.0,12348.0,11369.0,11885.0,2454.0,3592.0,644.0,48987,198.0,10170.0,23725.0,10815.0,3896.0,579.0,11.81,49185.0
2022,2,Santa Fe,24.495906799164608,77.9,468.0,11757.0,138534.0,204381.0,74133.0,58114.0,373888.0,17584.0,878749,110.0,198492.0,428233.0,189503.0,43081.0,19550.0,42.01,878859.0
2022,2,Santiago Del Estero,11.836737968128928,47.7,178.0,1401.0,29581.0,59931.0,14606.0,883.0,10672.0,792.0,118042,2.0,16561.0,80338.0,11605.0,6618.0,2922.0,16.34,118044.0
2022,2,Tierra Del Fuego,29.60495526496903,99.86,22.0,831.0,12052.0,14828.0,19968.0,1712.0,1006.0,3351.0,53458,312.0,12754.0,39837.0,403.0,125.0,651.0,10.97,53770.0
2022,2,Tucumán,14.6914572899128,59.31,39.0,2195.0,34461.0,43513.0,23634.0,4863.0,145541.0,281.0,254497,30.0,85893.0,15327.0,148823.0,3997.0,487.0,50.09,254527.0
2022,1,Buenos Aires,25.563030152028354,76.07814661157262,31591.0,30056.0,313382.0,321756.0,290127.0,161183.0,3381049.0,26280.0,4549131,6293.0,392045.0,2728865.0,1242121.0,125521.0,66872.0,62.51,4555424.0
2022,1,Capital Federal,46.01434762144353,111.79786269174652,527.0,5575.0,39918.0,77390.0,61053.0,43289.0,1188072.0,1717.0,1415378,2163.0,102290.0,1217225.0,62308.0,5784.0,29934.0,88.22,1417541.0
2022,1,Catamarca,14.805619574995312,58.20635083561171,71.0,456.0,4386.0,7009.0,8773.0,3761.0,35715.0,2207.0,62377,1.0,14181.0,15517.0,29118.0,1328.0,2234.0,51.22,62378.0
2022,1,Chaco,11.775342040436145,44.05948009941883,461.0,1099.0,16888.0,21235.0,20898.0,13012.0,62946.0,7580.0,144114,5.0,32391.0,64546.0,36662.0,8164.0,2356.0,45.84,144119.0
2022,1,Chubut,26.988759663104396,88.05274093835774,113.0,1677.0,61369.0,31856.0,33080.0,13871.0,14055.0,15607.0,170701,927.0,44133.0,66667.0,9184.0,30592.0,21052.0,13.4,171628.0
2022,1,Córdoba,26.255262218351167,85.75745356313551,100.0,12782.0,165922.0,126009.0,73967.0,34892.0,577027.0,13104.0,1003729,74.0,195610.0,501799.0,235838.0,60843.0,9713.0,49.89,1003803.0
2022,1,Corrientes,12.545281287312793,47.644635141502334,67.0,4029.0,24563.0,25665.0,27077.0,10452.0,43631.0,7094.0,142574,4.0,40462.0,79093.0,10875.0,6774.0,5374.0,38.11,142578.0
2022,1,Entre Ríos,19.04540527092108,63.70090347123158,107.0,5745.0,50075.0,49620.0,42294.0,21578.0,81757.0,16750.0,267904,22.0,67159.0,138986.0,23091.0,26098.0,12592.0,35.59,267926.0
2022,1,Formosa,8.896427435598431,34.955686995751336,97.0,448.0,24113.0,6945.0,6613.0,716.0,15028.0,588.0,54548,0.0,16397.0,15927.0,5146.0,16876.0,202.0,30.28,54548.0
2022,1,Jujuy,14.847641828629394,58.06462866426784,58.0,1761.0,22141.0,16321.0,37923.0,576.0,35287.0,2442.0,116509,0.0,21307.0,60616.0,25949.0,4662.0,3975.0,27.69,116509.0
2022,1,La Pampa,30.200415031402574,91.66332531408715,301.0,2223.0,62812.0,9869.0,12044.0,5250.0,14400.0,2833.0,109560,172.0,8003.0,58978.0,21739.0,19903.0,1109.0,14.84,109732.0
2022,1,La Rioja,20.96917417226944,78.77459866564503,18.0,778.0,3576.0,4692.0,23624.0,5645.0,45970.0,0.0,84299,4.0,9103.0,59228.0,9546.0,6395.0,31.0,41.37,84303.0
2022,1,Mendoza,13.5994765497552,48.73524093558345,114.0,3355.0,51230.0,26407.0,74178.0,21566.0,95048.0,3287.0,274399,786.0,49464.0,74145.0,123228.0,26969.0,1379.0,26.2,275185.0
2022,1,Misiones,13.357539336702546,49.04334199772953,51.0,3873.0,35655.0,22261.0,26855.0,15854.0,58610.0,8349.0,171508,0.0,39147.0,91752.0,25178.0,7807.0,7624.0,41.87,171508.0
2022,1,Neuquén,22.07746042609429,74.17305509992715,137.0,1123.0,39856.0,15623.0,11163.0,2654.0,71238.0,7885.0,149208,471.0,28443.0,73200.0,24193.0,23098.0,745.0,43.05,149679.0
2022,1,Río Negro,20.61822984084394,67.03640754987029,116.0,1383.0,35565.0,18859.0,26926.0,14144.0,37729.0,22652.0,156821,553.0,38662.0,45366.0,38037.0,16815.0,18494.0,31.09,157374.0
2022,1,Salta,13.588166053353753,56.10759340849759,114.0,1725.0,35576.0,68246.0,6313.0,2214.0,76838.0,6489.0,197510,5.0,44714.0,98667.0,40994.0,5950.0,7190.0,36.71,197515.0
2022,1,San Juan,11.092116468606637,43.54598160933163,26.0,2269.0,32356.0,11914.0,25144.0,2088.0,11916.0,2465.0,87888,290.0,34038.0,14449.0,11294.0,20723.0,7674.0,11.99,88178.0
2022,1,San Luis,23.101656231687382,80.72423060601774,61.0,643.0,8287.0,3837.0,9802.0,68612.0,13.0,28589.0,119659,185.0,7987.0,11296.0,31.0,71809.0,28721.0,20.95,119844.0
2022,1,Santa Cruz,12.894297328809571,43.33842311053054,51.0,6898.0,12710.0,11502.0,12277.0,2628.0,2551.0,485.0,48898,204.0,10537.0,23420.0,10766.0,3974.0,405.0,10.89,49102.0
2022,1,Santa Fe,24.307396998934415,77.30458474758402,468.0,12435.0,143796.0,208361.0,84787.0,58018.0,344170.0,18444.0,870364,115.0,213486.0,444609.0,146552.0,45261.0,20571.0,38.89,870479.0
2022,1,Santiago Del Estero,11.706882132029497,47.17273839324049,178.0,1401.0,30220.0,61170.0,13542.0,849.0,8309.0,792.0,116459,2.0,18118.0,87979.0,1093.0,6349.0,2922.0,14.5,116461.0
2022,1,Tierra Del Fuego,29.13865104068589,98.29055038672794,24.0,894.0,12849.0,15640.0,18034.0,1767.0,982.0,2421.0,52298,313.0,13031.0,38700.0,416.0,124.0,340.0,10.73,52611.0
2022,1,Tucumán,14.215533334298076,57.39003227231194,39.0,2212.0,36028.0,46961.0,21014.0,5211.0,133846.0,273.0,245554,30.0,92532.0,62396.0,86174.0,3995.0,487.0,47.24,245584.0
2021,4,Buenos Aires,25.36251411440295,75.66410602338475,37821.0,11026.0,352950.0,331292.0,297296.0,196021.0,3259793.0,22958.0,4502772,6385.0,426325.0,2706506.0,1176024.0,126887.0,73415.0,60.2091238315554,4509157.0
2021,4,Capital Federal,45.848510714562856,111.27002612891737,563.0,1695.0,47133.0,81899.0,66135.0,66755.0,1147939.0,0.0,1409935,2184.0,111360.0,1205128.0,60005.0,5679.0,29947.0,82.94995496542248,1412119.0
2021,4,Catamarca,14.054223759225387,55.2526999859741,71.0,0.0,6038.0,7855.0,9804.0,3262.0,29827.0,2233.0,59089,1.0,16385.0,13858.0,25100.0,1512.0,2235.0,46.380057758939095,59090.0
2021,4,Chaco,11.772399458164147,44.04856389025934,461.0,112.0,18845.0,22678.0,21937.0,13692.0,58435.0,7585.0,143740,5.0,35548.0,63145.0,34688.0,8005.0,2359.0,42.342637514688604,143745.0
2021,4,Chubut,25.309325144656967,82.57340063871433,126.0,1294.0,63698.0,39568.0,31175.0,5780.0,2904.0,15763.0,159364,944.0,46361.0,57412.0,9655.0,28041.0,18839.0,9.082660638555467,160308.0
2021,4,Córdoba,25.873153715537683,84.50941853046088,100.0,2479.0,184548.0,130892.0,76246.0,41198.0,538700.0,12607.0,986693,77.0,212011.0,487489.0,217214.0,61277.0,8779.0,46.36090745799214,986770.0
2021,4,Corrientes,11.983198552620907,45.51016102946347,67.0,645.0,28830.0,26368.0,22922.0,10087.0,39911.0,7082.0,135908,4.0,42523.0,71183.0,10138.0,6778.0,5290.0,35.772659194287044,135912.0
2021,4,Entre Ríos,18.88227767661483,63.155361436165784,107.0,3024.0,56043.0,49636.0,38295.0,24068.0,77290.0,16583.0,265024,22.0,70459.0,133387.0,23452.0,25022.0,12726.0,33.31712584167462,265046.0
2021,4,Formosa,8.768865242200624,34.4545746388443,84.0,0.0,22908.0,6983.0,6811.0,1135.0,13775.0,1967.0,53663,0.0,17211.0,15111.0,5151.0,16018.0,172.0,28.75764894769421,53663.0
2021,4,Jujuy,14.555241944242491,56.921070514870486,58.0,175.0,22446.0,16793.0,38134.0,564.0,33421.0,2324.0,113915,0.0,22330.0,60511.0,24156.0,2927.0,3991.0,27.144343038417077,113915.0
2021,4,La Pampa,29.509892061530994,89.56734270241313,301.0,493.0,64840.0,9082.0,12259.0,4821.0,12184.0,3027.0,106834,173.0,8175.0,58000.0,20192.0,19286.0,1354.0,13.853882842854395,107007.0
2021,4,La Rioja,20.742382050283958,77.9234900964576,18.0,1.0,5018.0,5437.0,23559.0,5671.0,43424.0,0.0,83124,4.0,10387.0,56651.0,9446.0,6613.0,31.0,39.69594513667998,83128.0
2021,4,Mendoza,13.25625900699059,47.505317090317746,156.0,1463.0,66428.0,30308.0,75214.0,18621.0,75031.0,366.0,266783,804.0,59842.0,71553.0,109667.0,24666.0,1859.0,22.23158340100516,267587.0
2021,4,Misiones,13.363319043268442,49.06462073058497,51.0,5.0,41916.0,23554.0,26721.0,15954.0,54596.0,8335.0,171132,0.0,41778.0,92068.0,22035.0,7649.0,7602.0,38.903349250907574,171132.0
2021,4,Neuquén,21.817563119077384,73.30016254020012,140.0,940.0,42313.0,13264.0,10515.0,3310.0,69217.0,7767.0,146989,477.0,29175.0,72761.0,23253.0,21531.0,746.0,40.092530111167584,147466.0
2021,4,Río Negro,20.205613568445425,65.69489961160652,156.0,1174.0,38373.0,19878.0,31255.0,4130.0,36142.0,22645.0,153189,564.0,42037.0,44495.0,32212.0,16558.0,18451.0,27.20317045489215,153753.0
2021,4,Salta,13.759337691497715,56.81442605762217,114.0,20.0,40673.0,69324.0,6642.0,3535.0,72622.0,6475.0,199399,6.0,46972.0,99808.0,39555.0,5882.0,7188.0,33.940639744985226,199405.0
2021,4,San Juan,10.084133235970333,39.588851864871685,44.0,1442.0,28906.0,10955.0,23978.0,398.0,9800.0,4435.0,79667,291.0,35868.0,13102.0,11072.0,11423.0,8493.0,11.052749308157779,79958.0
2021,4,San Luis,22.97895624197615,80.29578283135379,62.0,264.0,8550.0,4276.0,9107.0,67363.0,9.0,29218.0,118662,187.0,8472.0,11064.0,30.0,70560.0,28723.0,20.90972444801464,118849.0
2021,4,Santa Cruz,12.808821353847454,43.05121466117346,52.0,297.0,20305.0,11641.0,13054.0,1770.0,876.0,491.0,48276,210.0,10790.0,22902.0,10031.0,4346.0,417.0,8.990650984477549,48486.0
2021,4,Santa Fe,24.23965799751964,77.08920179439227,467.0,581.0,169706.0,206856.0,85690.0,62349.0,322015.0,18777.0,866265,176.0,233427.0,444373.0,128856.0,43556.0,16229.0,36.024023837275145,866441.0
2021,4,Santiago Del Estero,11.675440470480114,47.0459491943867,178.0,909.0,31915.0,61524.0,12205.0,800.0,7537.0,793.0,115859,2.0,19032.0,86563.0,1088.0,6256.0,2922.0,13.84088684951507,115861.0
2021,4,Tierra Del Fuego,29.171007839182543,98.40061644865433,26.0,385.0,13505.0,16534.0,16562.0,1748.0,1017.0,2580.0,52042,315.0,13317.0,38148.0,426.0,124.0,342.0,10.696704944050465,52357.0
2021,4,Tucumán,13.852880446424063,55.92599102424391,39.0,97.0,37321.0,48736.0,21023.0,5326.0,125857.0,240.0,238609,30.0,97830.0,59022.0,78790.0,2511.0,486.0,45.14812243339947,238639.0
2021,3,Buenos Aires,23.96989190399953,71.68218940101933,37193.0,31149.0,1108940.0,248153.0,141383.0,192797.0,2482266.0,9728.0,4246425,5184.0,585729.0,2595485.0,885613.0,120228.0,64554.0,56.25755092469591,4251609.0
2021,3,Capital Federal,45.90038346526859,111.27105514250894,295.0,603.0,156978.0,67013.0,39785.0,73502.0,1075229.0,0.0,1411797,1608.0,142902.0,1192107.0,42966.0,6059.0,29371.0,77.71207106907312,1413405.0
2021,3,Catamarca,13.407472376612356,52.709793486001274,71.0,0.0,6755.0,8428.0,10517.0,1659.0,26618.0,2206.0,56253,1.0,18413.0,11709.0,22331.0,1568.0,2233.0,43.43333599763174,56254.0
2021,3,Chaco,11.48213456009956,42.96241007967663,301.0,112.0,22545.0,20986.0,23852.0,14412.0,49705.0,7958.0,139868,3.0,38258.0,63659.0,27583.0,8018.0,2353.0,39.113135809207584,139871.0
2021,3,Chubut,24.738375502880167,80.70973847657562,104.0,105.0,89168.0,26281.0,18538.0,5320.0,1643.0,14907.0,155266,800.0,49269.0,55794.0,8946.0,23376.0,18681.0,8.176860363136605,156066.0
2021,3,Córdoba,24.885957628675673,81.2845665540848,99.0,2452.0,204989.0,141285.0,65050.0,47198.0,476459.0,9256.0,946726,62.0,229275.0,477223.0,167495.0,57617.0,15178.0,41.92778724566202,946788.0
2021,3,Corrientes,11.8228555121759,44.90088312664412,67.0,645.0,29629.0,28478.0,24792.0,9687.0,35468.0,5053.0,133816,3.0,44805.0,69403.0,7542.0,6766.0,5303.0,32.16890082785829,133819.0
2021,3,Entre Ríos,18.590565595869126,62.17940145385769,107.0,3024.0,61354.0,59776.0,39114.0,16284.0,67961.0,12755.0,260360,15.0,74443.0,128752.0,20485.0,23500.0,13195.0,29.60123187949277,260375.0
2021,3,Formosa,8.643582187295351,33.962033540684324,381.0,0.0,22778.0,7142.0,6978.0,1192.0,12707.0,1617.0,52795,0.0,18093.0,14111.0,4730.0,15690.0,171.0,26.689426784946654,52795.0
2021,3,Jujuy,14.240381868423986,55.6892647441935,48.0,175.0,23884.0,16417.0,37755.0,561.0,29917.0,2401.0,111158,0.0,23554.0,60758.0,19926.0,2952.0,3968.0,25.980702520297545,111158.0
2021,3,La Pampa,27.767891191051227,84.27996309653611,298.0,313.0,65063.0,7395.0,8737.0,4023.0,10506.0,4152.0,100371,116.0,9015.0,57881.0,17817.0,14479.0,1295.0,12.99161507240359,100487.0
2021,3,La Rioja,20.565964530219404,77.26016061386845,18.0,1.0,5366.0,5979.0,23315.0,4868.0,42613.0,0.0,82157,3.0,11329.0,54744.0,9444.0,6613.0,30.0,38.86795185445044,82160.0
2021,3,Mendoza,12.710228113581037,45.54828468056102,36.0,31.0,151871.0,12640.0,62628.0,7596.0,21087.0,50.0,255320,619.0,91474.0,71247.0,70579.0,21811.0,828.0,13.365156173184467,255939.0
2021,3,Misiones,12.411772581325813,45.57065365808786,51.0,5.0,41932.0,25099.0,26079.0,14792.0,42291.0,8279.0,158528,0.0,43230.0,89469.0,10969.0,7198.0,7662.0,30.87871831426499,158528.0
2021,3,Neuquén,20.74816202113861,69.70653344501615,112.0,327.0,57441.0,8566.0,6234.0,3631.0,57919.0,5579.0,139436,373.0,29650.0,73794.0,16455.0,19270.0,640.0,38.34222315428742,139809.0
2021,3,Río Negro,19.05925062746504,61.967213114754095,125.0,557.0,68991.0,3730.0,14880.0,2282.0,34011.0,20009.0,144084,501.0,47934.0,44519.0,18725.0,15031.0,18376.0,25.400065197148727,144585.0
2021,3,Salta,13.55352602212216,55.964278059584196,101.0,20.0,41431.0,70104.0,6962.0,3878.0,67010.0,6327.0,195831,2.0,49212.0,98318.0,36126.0,5724.0,6453.0,31.209681857038827,195833.0
2021,3,San Juan,10.050236642022515,39.4554480019856,18.0,333.0,59873.0,752.0,13250.0,338.0,278.0,4641.0,79227,256.0,40072.0,12922.0,6670.0,11372.0,8447.0,7.041300820394967,79483.0
2021,3,San Luis,22.857408818789526,79.87043349212911,60.0,0.0,11552.0,2405.0,6491.0,67942.0,22.0,29392.0,117716,148.0,8417.0,11884.0,27.0,68856.0,28680.0,21.69870707116376,117864.0
2021,3,Santa Cruz,13.016254371883871,43.74732028012005,50.0,0.0,30561.0,8365.0,6799.0,1788.0,678.0,735.0,48779,197.0,12347.0,22961.0,6328.0,4269.0,3071.0,7.692326941812981,48976.0
2021,3,Santa Fe,23.58815244581783,75.01704762728227,467.0,579.0,193207.0,201250.0,83941.0,55080.0,290793.0,16267.0,841433,151.0,245929.0,443156.0,93412.0,43447.0,15640.0,33.13229624738131,841584.0
2021,3,Santiago Del Estero,11.660736690891678,47.0,123.0,909.0,32752.0,61838.0,11274.0,801.0,6863.0,898.0,115457,1.0,19939.0,85535.0,909.0,6147.0,2928.0,13.352723533519553,115458.0
2021,3,Tierra Del Fuego,28.150170112829368,94.95386825985027,17.0,0.0,23723.0,13397.0,9782.0,1433.0,976.0,895.0,49934,289.0,12853.0,36958.0,6.0,16.0,390.0,9.52,50223.0
2021,3,Tucumán,13.533446775711843,54.63604486100796,32.0,97.0,39446.0,50293.0,21986.0,5300.0,115154.0,164.0,232447,25.0,104489.0,53868.0,70964.0,2408.0,743.0,42.10118530571482,232472.0
2021,2,Buenos Aires,23.35247372787298,70.00330336027972,37192.0,31178.0,1096049.0,244001.0,140322.0,236897.0,2337604.0,9108.0,4127167,5184.0,603255.0,2503830.0,854173.0,113546.0,57547.0,52.75542937003713,4132351.0
2021,2,Capital Federal,45.48719048129489,110.14440203212098,294.0,603.0,157558.0,73568.0,43859.0,86655.0,1037752.0,66.0,1398747,1608.0,148989.0,1175097.0,41318.0,5580.0,29371.0,72.74675003231476,1400355.0
2021,2,Catamarca,13.313748671467298,52.34030966263861,71.0,0.0,7219.0,9091.0,6828.0,4941.0,25388.0,2206.0,55743,1.0,20305.0,9426.0,22331.0,1449.0,2233.0,42.18506376779111,55744.0
2021,2,Chaco,11.580041340539402,43.32762729293539,301.0,112.0,23444.0,21574.0,24032.0,16069.0,47239.0,7958.0,140726,3.0,39826.0,62948.0,27584.0,8018.0,2353.0,37.396909596222066,140729.0
2021,2,Chubut,22.159781771420207,72.29410481936469,104.0,105.0,89639.0,22605.0,16604.0,3896.0,1112.0,5172.0,138412,825.0,49271.0,41497.0,6081.0,23682.0,18706.0,7.67690621713348,139237.0
2021,2,Córdoba,24.528406291253745,80.11518795931242,99.0,2452.0,201757.0,136516.0,66950.0,70824.0,442357.0,9925.0,930818,62.0,239780.0,467782.0,151855.0,55944.0,15519.0,39.59011648994794,930880.0
2021,2,Corrientes,11.465064580129559,43.5411637336848,67.0,645.0,29419.0,27037.0,24524.0,10059.0,32697.0,5053.0,129498,3.0,46648.0,67262.0,3731.0,6557.0,5303.0,30.368054802005656,129501.0
2021,2,Entre Ríos,18.435680632917915,61.660264464787886,107.0,3024.0,63518.0,55349.0,39468.0,18484.0,61605.0,16077.0,257617,15.0,77836.0,124957.0,17856.0,23786.0,13197.0,27.61897306203556,257632.0
2021,2,Formosa,8.456293049570467,33.22548419322613,381.0,0.0,22364.0,7310.0,7460.0,1341.0,11077.0,1618.0,51551,0.0,19571.0,12509.0,3610.0,15690.0,171.0,23.96630452806761,51551.0
2021,2,Jujuy,14.366784069218694,56.182157011467694,48.0,175.0,24182.0,16577.0,37908.0,607.0,29950.0,2401.0,111848,0.0,24738.0,60800.0,19611.0,2731.0,3968.0,25.812477856862227,111848.0
2021,2,La Pampa,27.043558440191944,82.08000672325404,298.0,554.0,64146.0,7769.0,8128.0,3399.0,9311.0,4062.0,97551,116.0,9017.0,57014.0,17132.0,13209.0,1295.0,12.27922373804818,97667.0
2021,2,La Rioja,20.49158509575061,76.9786615851933,18.0,1.0,5312.0,5971.0,23298.0,4825.0,42158.0,19.0,81599,3.0,11627.0,54255.0,9445.0,6245.0,30.0,38.534894383007746,81602.0
2021,2,Mendoza,11.433847066800618,40.97324182617088,36.0,31.0,137462.0,10886.0,56117.0,4403.0,20686.0,50.0,229052,619.0,91503.0,70834.0,44696.0,21811.0,827.0,13.465987205003026,229671.0
2021,2,Misiones,12.26014659485293,45.0128113119994,51.0,5.0,41643.0,25907.0,25811.0,16172.0,38308.0,8279.0,156176,0.0,44960.0,87861.0,10376.0,5317.0,7662.0,28.682221735396933,156176.0
2021,2,Neuquén,20.58023612564588,69.14021084638621,112.0,327.0,57713.0,8631.0,5871.0,5943.0,54008.0,5645.0,137877,373.0,30083.0,72690.0,15619.0,19218.0,640.0,36.10972145846688,138250.0
2021,2,Río Negro,19.052051860128394,61.94204057417748,125.0,557.0,69356.0,3663.0,15019.0,3867.0,31488.0,20009.0,143583,501.0,48189.0,43761.0,18727.0,15031.0,18376.0,23.748446681442676,144084.0
2021,2,Salta,13.303441391384512,54.930090174788894,101.0,20.0,42543.0,67012.0,7099.0,9654.0,58882.0,6328.0,191637,2.0,51396.0,96016.0,32050.0,5724.0,6453.0,29.239354220742428,191639.0
2021,2,San Juan,10.00671906693712,39.28402570062062,18.0,333.0,59989.0,784.0,12550.0,340.0,278.0,4641.0,78677,256.0,40072.0,12369.0,6673.0,11372.0,8447.0,6.993162601626016,78933.0
2021,2,San Luis,23.89055527674358,83.47810720063075,60.0,0.0,11752.0,2703.0,5418.0,65946.0,22.0,36917.0,122670,148.0,8417.0,11308.0,28.0,66860.0,36205.0,21.66188998963924,122818.0
